2017-10-29 00:00:55.794470|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |--------------------------------------------------------
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |ServerAdmin privilege key created, please use the line below
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |token=JM9aLornbAe8RGGEbvDBWgxsW+94LNkAim3sIoNd
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |--------------------------------------------------------
2017-10-29 00:01:10.355084|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'Server Admin'(id:6) by client 'server'(id:0)
2017-10-30 07:55:22.309128|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Senior Member'(id:20) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:25.191954|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==San Andreas LEO=='(id:25) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:26.439083|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'SASD Comm.'(id:38) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:31.149939|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==DOJ=='(id:42) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:34.307189|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==DOJ=='(id:42) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:35.637259|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==Specialized Units=='(id:46) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:36.406792|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Air Unit'(id:47) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:37.002475|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Field Training Officer'(id:48) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:39.519119|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Detective Bureau'(id:50) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:42.216344|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'K9 Unit'(id:51) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:42.781814|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Tactical Support Unit'(id:52) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:43.439050|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Traffic Unit'(id:53) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:46.170511|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==San Andreas Fire & Rescue'(id:55) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:50.587470|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==Training=='(id:65) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:53.119671|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Firearms Qualified'(id:66) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:54.090410|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Tazer Qualified'(id:67) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:58.242716|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'C2/C3 Certification'(id:73) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:56:07.013250|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Dispatch'(id:49) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:56:10.904867|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==Civilian=='(id:78) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:56:18.269145|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Reserve Civilian'(id:89) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:56:20.670471|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==Developers=='(id:92) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:56:23.153867|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==Developers=='(id:92) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:30.694880|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Detective Bureau'(id:50) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:35.780812|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Air Unit'(id:47) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:36.801353|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==Specialized Units=='(id:46) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:41.230041|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Traffic Unit'(id:53) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:48.053299|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==San Andreas Fire & Rescue'(id:55) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:51.977098|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Firearms Qualified'(id:66) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:52.702680|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==Training=='(id:65) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:53.181223|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '==Training=='(id:65) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:54.118713|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Tazer Qualified'(id:67) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:54.255469|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==Training=='(id:65) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:58.730085|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'C2/C3 Certification'(id:73) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:59:59.226160|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Dispatch'(id:49) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 08:00:00.214429|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'Dispatch'(id:49) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 08:00:01.548381|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup '==Civilian=='(id:78) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 08:00:04.853112|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Reserve Civilian'(id:89) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 08:00:16.324793|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'Tactical Support Unit'(id:52) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 08:00:17.252494|INFO    |VirtualServer |1  |client (id:9) was removed from servergroup 'K9 Unit'(id:51) by client '[1S-1] KevKilo9'(id:8)
2017-10-31 05:37:41.011269|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-10-31 17:30:09.709543|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:60) was added by 'Radcrazykid2 | 1-L-40'(id:4) to channel 'Server Owner - Radcrazykid2'(id:20)
2017-11-01 00:30:37.286688|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '*Lead Admin*'(id:9)
2017-11-01 00:30:41.193934|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:75, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Lead Admin'(id:10)
2017-11-01 00:30:41.261267|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:75, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Lead Admin'(id:10)
2017-11-01 00:30:46.929230|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:75, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Senior Admin'(id:11)
2017-11-01 00:30:49.265188|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:75, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==San Andreas LEO=='(id:25)
2017-11-01 00:30:49.348174|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:75, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==San Andreas LEO=='(id:25)
2017-11-01 00:30:53.178309|INFO    |VirtualServer |1  |client (id:2) was added to servergroup '==San Andreas LEO=='(id:25) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:30:56.241725|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'SAPD Comm.'(id:26) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:05.098186|INFO    |VirtualServer |1  |client (id:2) was added to servergroup '==Specialized Units=='(id:46) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:19.994681|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Air Unit'(id:47) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:20.681177|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Field Training Officer'(id:48) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:24.400925|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Tactical Support Unit'(id:52) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:24.664598|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'K9 Unit'(id:51) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:27.121643|INFO    |VirtualServer |1  |client (id:2) was added to servergroup '==Training=='(id:65) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:28.080588|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Firearms Qualified'(id:66) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:28.377497|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Tazer Qualified'(id:67) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:31.186103|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'C2/C3 Certification'(id:73) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:31:34.065024|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Pilot Certified'(id:77) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 00:41:33.073776|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Lead Admin'(id:10)
2017-11-01 00:41:37.225141|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:1) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Senior Admin'(id:11)
2017-11-01 00:41:41.496669|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Server Admin'(id:12)
2017-11-01 00:41:44.776907|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Retired Admin'(id:15)
2017-11-01 00:41:48.264199|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Disciplinary Admin'(id:16)
2017-11-01 00:41:51.680233|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'General Staff'(id:17)
2017-11-01 00:41:54.527861|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Community Leader'(id:18)
2017-11-01 00:41:57.968350|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'In-Game Admin'(id:19)
2017-11-01 00:42:01.562057|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Senior Member'(id:20)
2017-11-01 00:42:04.416543|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Member'(id:21)
2017-11-01 00:42:07.640167|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Junior Member'(id:22)
2017-11-01 00:42:10.503451|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Casual Unrestricted'(id:23)
2017-11-01 00:42:13.882377|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:176) with values (value:-1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Casual Restricted'(id:24)
2017-11-01 05:07:52.976156|INFO    |PktHandler    |1  |Dropping client 2 because of ping timeout 19 0 0
2017-11-01 05:16:23.836456|INFO    |VirtualServer |1  |client (id:8) was removed from servergroup 'In-Game Admin'(id:19) by client '[1S-1] KevKilo9'(id:8)
2017-11-01 05:16:29.415605|INFO    |VirtualServer |1  |client (id:8) was removed from servergroup 'Senior Member'(id:20) by client '[1S-1] KevKilo9'(id:8)
2017-11-01 05:17:01.326735|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-11-01 05:20:37.155791|INFO    |PktHandler    |1  |Dropping client 4 because of ping timeout 19 0 0
2017-11-01 05:24:30.109905|INFO    |PktHandler    |1  |Dropping client 5 because of ping timeout 19 0 0
2017-11-01 05:26:05.793495|INFO    |PktHandler    |1  |Dropping client 6 because of ping timeout 19 0 0
2017-11-01 05:40:55.499576|INFO    |PktHandler    |1  |Dropping client 8 because of ping timeout 19 0 0
2017-11-01 05:48:59.226139|INFO    |PktHandler    |1  |Dropping client 2 because of ping timeout 19 0 0
2017-11-01 05:51:04.515166|INFO    |VirtualServer |1  |servergroup 'SASD Comm.'(id:38) was renamed to 'SASD Sheriff' by 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 05:51:30.151974|INFO    |VirtualServer |1  |servergroup 'Commander'(id:28) was renamed to 'Undersheriff' by 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 05:51:44.907769|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:478832049, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Undersheriff'(id:28)
2017-11-01 05:55:41.431187|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-11-01 22:32:30.859906|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'In-Game Admin'(id:19) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 22:32:57.123578|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Undersheriff'(id:28) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-01 22:33:10.066929|INFO    |VirtualServer |1  |permission 'i_group_show_name_in_tree'(id:149) with values (value:1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Undersheriff'(id:28)
2017-11-01 22:33:13.618705|INFO    |VirtualServer |1  |permission 'i_group_show_name_in_tree'(id:149) with values (value:1, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Deputy Comm.'(id:27)
2017-11-01 22:33:17.698760|INFO    |VirtualServer |1  |client (id:2) was removed from servergroup 'SAPD Comm.'(id:26) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:44:27.729999|INFO    |VirtualServer |1  |client (id:5) was added to servergroup '*Lead Admin*'(id:9) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:44:33.592350|INFO    |VirtualServer |1  |client (id:5) was added to servergroup '==San Andreas LEO=='(id:25) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:33.229077|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'SAPD Comm.'(id:26) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:39.919497|INFO    |VirtualServer |1  |client (id:5) was added to servergroup '==Specialized Units=='(id:46) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:44.455609|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'Field Training Officer'(id:48) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:49.311082|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'K9 Unit'(id:51) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:53.311115|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'Tactical Support Unit'(id:52) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:45:59.104034|INFO    |VirtualServer |1  |client (id:5) was added to servergroup '==Training=='(id:65) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:46:09.172420|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'Radcrazykid2 | 1-L-40'(id:4) from servergroup 'Tazer Qualified'(id:67)
2017-11-02 05:46:11.331578|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'Radcrazykid2 | 1-L-40'(id:4) from servergroup 'Firearms Qualified'(id:66)
2017-11-02 05:46:18.503460|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'Firearms Qualified'(id:66) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:46:22.815945|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'Tazer Qualified'(id:67) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:46:27.721244|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'C2/C3 Certification'(id:73) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:46:41.712456|INFO    |VirtualServer |1  |client (id:5) was added to servergroup 'Mayor of San Andreas'(id:79) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:46:47.473192|INFO    |VirtualServer |1  |client (id:5) was removed from servergroup 'Mayor of San Andreas'(id:79) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:12.138223|INFO    |VirtualServer |1  |client (id:7) was added to servergroup '==Specialized Units=='(id:46) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:13.935083|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Field Training Officer'(id:48) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:15.639203|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Tactical Support Unit'(id:52) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:20.503443|INFO    |VirtualServer |1  |client (id:7) was added to servergroup '==Training=='(id:65) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:20.767130|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Firearms Qualified'(id:66) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:21.135337|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Tazer Qualified'(id:67) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:27.279821|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Dispatch'(id:49) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:27.936117|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'C2/C3 Certification'(id:73) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 05:47:36.039607|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Reserve Civilian'(id:89) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-02 19:43:02.538595|INFO    |VirtualServer |1  |client (id:2) was added to servergroup 'Detective Bureau'(id:50) by client '[1S-1] KevKilo9'(id:8)
2017-11-03 19:08:56.185125|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Assistant Director'(id:14) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:02.374582|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Community Leader'(id:18) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:06.852083|INFO    |VirtualServer |1  |client (id:14) was added to servergroup '==San Andreas LEO=='(id:25) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:11.395066|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Sergeant'(id:31) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:24.867711|INFO    |VirtualServer |1  |client (id:14) was added to servergroup '==Specialized Units=='(id:46) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:30.163601|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Traffic Unit'(id:53) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:37.070882|INFO    |VirtualServer |1  |client (id:14) was added to servergroup '==Training=='(id:65) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:45.706588|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Firearms Qualified'(id:66) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:46.082554|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Tazer Qualified'(id:67) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:48.619708|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'C2/C3 Certification'(id:73) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:09:56.956619|INFO    |VirtualServer |1  |client (id:14) was added to servergroup '==Civilian=='(id:78) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:10:04.699829|INFO    |VirtualServer |1  |client (id:14) was added to servergroup 'Tow Truck Driver'(id:83) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-11-03 19:13:19.432167|INFO    |PktHandler    |1  |Dropping client 1 because of ping timeout 19 0 0
